Id,Time[ns],SD card (SD mode): Raw bits,SD card (SD mode): Decoded bits,SD card (SD mode): Decoded fields,SD card (SD mode): Fields,SD card (SD mode): Commands
2223,2265675480.00,0,Reserved for DEFERRED_RESPONSE,,,
2224,2265675544.00,0,CSD_OVERWRITE,,,
2225,2265675560.00,0,WP_ERASE_SKIP,,,
2226,2265675584.00,0,CARD_ECC_DISABLED,,,
2227,2265675624.00,0,ERASE_RESET,,,
2228,2265675664.00,0,CURRENT_STATE,,,
2229,2265675704.00,0,,,,
2230,2265675744.00,0,,,,
2231,2265675784.00,0,,,,
2232,2265675808.00,0,READY_FOR_DATA,,,
2233,2265675848.00,0,RSVD,,,
2234,2265675888.00,0,FX_EVENT,,,
2235,2265675928.00,0,APP_CMD,,,
2236,2265676008.00,0,Reserved for SDIO card,,,
2237,2265676072.00,0,AKE_SEQ_ERROR,,,
2238,2265676088.00,0,Reserved for application specific commands,,,
2239,2265676112.00,0,Reserved for manufacturer test mode,,,
2240,2265676152.00,0,,,,
2241,2265676192.00,0,,,CRC: 0x0,
2242,2265676312.00,0,,,,
2243,2265676680.00,0,,,,
2244,2265678648.00,0,,,,
2245,2265679904.00,0,,,,
2246,2265680816.00,0,,,,
2247,2265680856.00,0,,,,
2248,2265682192.00,0,,,End bit,
2249,2508457384.00,0,,,Start bit,CMD50 (Reserved for CMD6): CMD50
2250,2508457488.00,1,,,Transmission: host,
2251,2508457528.00,1,,,Command: Reserved for CMD6 (50),
2252,2508457568.00,1,,,,
2253,2508457608.00,0,,,,
2254,2508457648.00,0,,,,
2255,2508457688.00,1,,,,
2256,2508457712.00,0,,,,
2257,2508457728.00,0,,,Argument: 0x00000000,
2258,2508457752.00,0,,,,
2259,2508457768.00,0,,,,
2260,2508457792.00,0,,,,
2261,2508457808.00,0,,,,
2262,2508457832.00,0,,,,
2263,2508457872.00,0,,,,
2264,2508457912.00,0,,,,
2265,2508457952.00,0,,,,
2266,2508457992.00,0,,,,
2267,2508458016.00,0,,,,
2268,2508458032.00,0,,,,
2269,2508458056.00,0,,,,
2270,2508458072.00,0,,,,
2271,2508458096.00,0,,,,
2272,2508458136.00,0,,,,
2273,2508458216.00,0,,,,
2274,2508458256.00,0,,,,
2275,2508458296.00,0,,,,
2276,2508458336.00,0,,,,
2277,2508458360.00,0,,,,
2278,2508458376.00,0,,,,
2279,2508458400.00,0,,,,
2280,2508458440.00,0,,,,
2281,2508458520.00,0,,,,
2282,2511814264.00,0,,,,
2283,2511814288.00,0,,,,
2284,2511814328.00,0,,,,
2285,2511814368.00,0,,,,
2286,2511814392.00,0,,,,
2287,2511814432.00,0,,,,
2288,2511814448.00,0,,,,
2289,2511814472.00,0,,,CRC: 0x0,
2290,2511814488.00,0,,,,
2291,2511814512.00,0,,,,
2292,2511814552.00,0,,,,
2293,2511814592.00,0,,,,
2294,2511814632.00,0,,,,
2295,2511814656.00,0,,,,
2296,2511814672.00,0,,,End bit,
2297,2511814712.00,0,,,Start bit,Response: R1
2298,2511814752.00,0,,,Transmission: card,
2299,2511814776.00,0,,,Command: GO_IDLE_STATE (0),
2300,2511814816.00,0,,,,
2301,2511814856.00,0,,,,
2302,2511814896.00,0,,,,
2303,2511814936.00,0,,,,
2304,2511814960.00,0,,,,
2305,2511814976.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2306,2511815000.00,0,ADDRESS_ERROR,,,
2307,2511815040.00,0,BLOCK_LEN_ERROR,,,
2308,2511815080.00,0,ERASE_SEQ_ERROR,,,
2309,2511815120.00,0,ERASE_PARAM,,,
2310,2511815160.00,0,WP_VIOLATION,,,
2311,2511815384.00,0,CARD_IS_LOCKED,,,
2312,2511815424.00,0,LOCK_UNLOCK_FAILED,,,
2313,2511815464.00,0,COM_CRC_ERROR,,,
2314,2511815568.00,0,ILLEGAL_COMMAND,,,
2315,2511815608.00,0,CARD_ECC_FAILED,,,
2316,2511815648.00,0,CC_ERROR,,,
2317,2511815688.00,0,ERROR,,,
2318,2511815728.00,0,Reserved,,,
2319,2511815768.00,0,Reserved for DEFERRED_RESPONSE,,,
2320,2511815792.00,0,CSD_OVERWRITE,,,
2321,2511815832.00,0,WP_ERASE_SKIP,,,
2322,2511815872.00,0,CARD_ECC_DISABLED,,,
2323,2511815912.00,0,ERASE_RESET,,,
2324,2511815992.00,0,CURRENT_STATE,,,
2325,2511816056.00,0,,,,
2326,2511816072.00,0,,,,
2327,2511816096.00,0,,,,
2328,2511816136.00,0,READY_FOR_DATA,,,
2329,2511816176.00,0,RSVD,,,
2330,2511816216.00,0,FX_EVENT,,,
2331,2511854000.00,0,APP_CMD,,,
2332,2511854040.00,0,Reserved for SDIO card,,,
2333,2511854080.00,0,AKE_SEQ_ERROR,,,
2334,2511854120.00,0,Reserved for application specific commands,,,
2335,2511854160.00,0,Reserved for manufacturer test mode,,,
2336,2511854184.00,0,,,,
2337,2511854200.00,0,,,CRC: 0x0,
2338,2511854224.00,0,,,,
2339,2511854240.00,0,,,,
2340,2511854264.00,0,,,,
2341,2511854280.00,0,,,,
2342,2511854304.00,0,,,,
2343,2511854320.00,0,,,,
2344,2511854344.00,0,,,End bit,
2345,2547671840.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
2346,2547671880.00,1,,,Transmission: host,
2347,2547671920.00,1,,,Command: ERASE_WR_BLK_START (32),
2348,2547671960.00,0,,,,
2349,2547672000.00,0,,,,
2350,2547672024.00,0,,,,
2351,2547672040.00,0,,,,
2352,2547672064.00,0,,,,
2353,2547672104.00,0,,,Argument: 0x00000000,
2354,2547672120.00,0,,,,
2355,2547672144.00,0,,,,
2356,2547672184.00,0,,,,
2357,2547672224.00,0,,,,
2358,2547672264.00,0,,,,
2359,2547672288.00,0,,,,
2360,2547672304.00,0,,,,
2361,2547672328.00,0,,,,
2362,2547672344.00,0,,,,
2363,2547672368.00,0,,,,
2364,2547672408.00,0,,,,
2365,2547672448.00,0,,,,
2366,2547672488.00,0,,,,
2367,2547672592.00,0,,,,
2368,2547672608.00,0,,,,
2369,2547672632.00,0,,,,
2370,2547672672.00,0,,,,
2371,2547672712.00,0,,,,
2372,2547672752.00,0,,,,
2373,2547672792.00,0,,,,
2374,2547672816.00,0,,,,
2375,2547672896.00,0,,,,
2376,2551565872.00,0,,,,
2377,2551565896.00,0,,,,
2378,2551565912.00,0,,,,
2379,2551565976.00,0,,,,
2380,2551566016.00,0,,,,
2381,2551566032.00,0,,,,
2382,2551566056.00,0,,,,
2383,2551566072.00,0,,,,
2384,2551566096.00,0,,,,
2385,2551566112.00,0,,,CRC: 0x0,
2386,2551566136.00,0,,,,
2387,2551566176.00,0,,,,
2388,2551566216.00,0,,,,
2389,2551566256.00,0,,,,
2390,2551566296.00,0,,,,
2391,2551566336.00,0,,,,
2392,2551566360.00,0,,,End bit,
2393,2551566400.00,0,,,Start bit,Response: R1
2394,2551566416.00,0,,,Transmission: card,
2395,2551566440.00,0,,,Command: GO_IDLE_STATE (0),
2396,2551566480.00,0,,,,
2397,2551566520.00,0,,,,
2398,2551566560.00,0,,,,
2399,2551566600.00,0,,,,
2400,2551566640.00,0,,,,
2401,2551566744.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2402,2551566760.00,0,ADDRESS_ERROR,,,
2403,2551566984.00,0,BLOCK_LEN_ERROR,,,
2404,2551567024.00,0,ERASE_SEQ_ERROR,,,
2405,2551567104.00,0,ERASE_PARAM,,,
2406,2551567128.00,0,WP_VIOLATION,,,
2407,2551567144.00,0,CARD_IS_LOCKED,,,
2408,2551567168.00,0,LOCK_UNLOCK_FAILED,,,
2409,2551567184.00,0,COM_CRC_ERROR,,,
2410,2551567208.00,0,ILLEGAL_COMMAND,,,
2411,2551567224.00,0,CARD_ECC_FAILED,,,
2412,2551567248.00,0,CC_ERROR,,,
2413,2551567288.00,0,ERROR,,,
2414,2551567328.00,0,Reserved,,,
2415,2551567368.00,0,Reserved for DEFERRED_RESPONSE,,,
2416,2551567408.00,0,CSD_OVERWRITE,,,
2417,2551567448.00,0,WP_ERASE_SKIP,,,
2418,2551567488.00,0,CARD_ECC_DISABLED,,,
2419,2551567552.00,0,ERASE_RESET,,,
2420,2551567568.00,0,CURRENT_STATE,,,
2421,2551567632.00,0,,,,
2422,2551567648.00,0,,,,
2423,2551567672.00,0,,,,
2424,2551567712.00,0,READY_FOR_DATA,,,
2425,2551567752.00,0,RSVD,,,
2426,2551567792.00,0,FX_EVENT,,,
2427,2551605592.00,0,APP_CMD,,,
2428,2551605632.00,0,Reserved for SDIO card,,,
2429,2551605656.00,0,AKE_SEQ_ERROR,,,
2430,2551605672.00,0,Reserved for application specific commands,,,
2431,2551605712.00,0,Reserved for manufacturer test mode,,,
2432,2551605736.00,0,,,,
2433,2551605752.00,0,,,CRC: 0x0,
2434,2551605776.00,0,,,,
2435,2551605792.00,0,,,,
2436,2551605816.00,0,,,,
2437,2551605856.00,0,,,,
2438,2551605896.00,0,,,,
2439,2551605936.00,0,,,,
2440,2551605960.00,0,,,End bit,
2441,2566252752.00,0,,,Start bit,CMD48 (Unknown): CMD48
2442,2566252832.00,1,,,Transmission: host,
2443,2566252872.00,1,,,Command: Unknown (48),
2444,2566252912.00,1,,,,
2445,2566252936.00,0,,,,
2446,2566252952.00,0,,,,
2447,2566252976.00,0,,,,
2448,2566252992.00,0,,,,
2449,2566253016.00,1,,,Argument: 0xc0000000,
2450,2566253032.00,1,,,,
2451,2566253056.00,0,,,,
2452,2566253072.00,0,,,,
2453,2566253096.00,0,,,,
2454,2566253112.00,0,,,,
2455,2566253136.00,0,,,,
2456,2566253152.00,0,,,,
2457,2566253176.00,0,,,,
2458,2566253216.00,0,,,,
2459,2566253256.00,0,,,,
2460,2566253296.00,0,,,,
2461,2566253320.00,0,,,,
2462,2566253336.00,0,,,,
2463,2566253360.00,0,,,,
2464,2566253376.00,0,,,,
2465,2566253400.00,0,,,,
2466,2566253416.00,0,,,,
2467,2566253440.00,0,,,,
2468,2566253456.00,0,,,,
2469,2566253480.00,0,,,,
2470,2566253496.00,0,,,,
2471,2566253520.00,0,,,,
2472,2566253560.00,0,,,,
2473,2566253600.00,0,,,,
2474,2566253640.00,0,,,,
2475,2566253680.00,0,,,,
2476,2566253720.00,0,,,,
2477,2566253744.00,0,,,,
2478,2566253760.00,0,,,,
2479,2566253784.00,0,,,,
2480,2566253800.00,0,,,,
2481,2566253824.00,0,,,CRC: 0xe,
2482,2566253864.00,0,,,,
2483,2566253880.00,0,,,,
2484,2566253904.00,1,,,,
2485,2566253944.00,1,,,,
2486,2566253984.00,1,,,,
2487,2566254024.00,0,,,,
2488,2566254064.00,0,,,End bit,
2489,2566254328.00,0,,,Start bit,Response: R1
2490,2566254368.00,0,,,Transmission: card,
2491,2570531024.00,0,,,Command: GO_IDLE_STATE (0),
2492,2570531064.00,0,,,,
2493,2570531128.00,0,,,,
2494,2570531168.00,0,,,,
2495,2570531184.00,0,,,,
2496,2570531208.00,0,,,,
2497,2570531248.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2498,2570531288.00,0,ADDRESS_ERROR,,,
2499,2570531328.00,0,BLOCK_LEN_ERROR,,,
2500,2570531352.00,0,ERASE_SEQ_ERROR,,,
2501,2570531368.00,0,ERASE_PARAM,,,
2502,2570531392.00,0,WP_VIOLATION,,,
2503,2570531408.00,0,CARD_IS_LOCKED,,,
2504,2570531432.00,0,LOCK_UNLOCK_FAILED,,,
2505,2570531512.00,0,COM_CRC_ERROR,,,
2506,2570531552.00,0,ILLEGAL_COMMAND,,,
2507,2570531576.00,0,CARD_ECC_FAILED,,,
2508,2570531592.00,0,CC_ERROR,,,
2509,2570531616.00,0,ERROR,,,
2510,2570531632.00,0,Reserved,,,
2511,2570531656.00,0,Reserved for DEFERRED_RESPONSE,,,
2512,2570531696.00,0,CSD_OVERWRITE,,,
2513,2570531736.00,0,WP_ERASE_SKIP,,,
2514,2570531776.00,0,CARD_ECC_DISABLED,,,
2515,2570531816.00,0,ERASE_RESET,,,
2516,2570531856.00,0,CURRENT_STATE,,,
2517,2570531896.00,0,,,,
2518,2570531920.00,0,,,,
2519,2570532144.00,0,,,,
2520,2570532160.00,0,READY_FOR_DATA,,,
2521,2570532184.00,0,RSVD,,,
2522,2570532264.00,0,FX_EVENT,,,
2523,2570532304.00,0,APP_CMD,,,
2524,2570532328.00,0,Reserved for SDIO card,,,
2525,2570532344.00,0,AKE_SEQ_ERROR,,,
2526,2570532368.00,0,Reserved for application specific commands,,,
2527,2570532384.00,0,Reserved for manufacturer test mode,,,
2528,2570532408.00,0,,,,
2529,2570532448.00,0,,,CRC: 0x0,
2530,2570532488.00,0,,,,
2531,2570532528.00,0,,,,
2532,2570532568.00,0,,,,
2533,2570532592.00,0,,,,
2534,2570532632.00,0,,,,
2535,2570532672.00,0,,,,
2536,2570532712.00,0,,,End bit,
2537,2585181520.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
2538,2585181584.00,1,,,Transmission: host,
2539,2585181624.00,1,,,Command: ERASE_WR_BLK_START (32),
2540,2585181664.00,0,,,,
2541,2585181704.00,0,,,,
2542,2585181808.00,0,,,,
2543,2585181848.00,0,,,,
2544,2589725680.00,0,,,,
2545,2589725704.00,0,,,Argument: 0x00000000,
2546,2589725720.00,0,,,,
2547,2589725744.00,0,,,,
2548,2589725784.00,0,,,,
2549,2589725808.00,0,,,,
2550,2589725824.00,0,,,,
2551,2589725848.00,0,,,,
2552,2589725864.00,0,,,,
2553,2589725888.00,0,,,,
2554,2589725904.00,0,,,,
2555,2589725928.00,0,,,,
2556,2589725968.00,0,,,,
2557,2589726008.00,0,,,,
2558,2589726032.00,0,,,,
2559,2589726048.00,0,,,,
2560,2589726072.00,0,,,,
2561,2589726088.00,0,,,,
2562,2589726112.00,0,,,,
2563,2589726192.00,0,,,,
2564,2589726216.00,0,,,,
2565,2589726232.00,0,,,,
2566,2589726256.00,0,,,,
2567,2589726272.00,0,,,,
2568,2589726296.00,0,,,,
2569,2589726336.00,0,,,,
2570,2589726376.00,0,,,,
2571,2589726416.00,0,,,,
2572,2589726440.00,0,,,,
2573,2589726456.00,0,,,,
2574,2589726480.00,0,,,,
2575,2589726600.00,0,,,,
2576,2589726808.00,0,,,,
2577,2589726824.00,0,,,CRC: 0x0,
2578,2589726848.00,0,,,,
2579,2589726888.00,0,,,,
2580,2589726928.00,0,,,,
2581,2589726968.00,0,,,,
2582,2589727008.00,0,,,,
2583,2589727032.00,0,,,,
2584,2589727048.00,0,,,End bit,
2585,2589727112.00,0,,,Start bit,Response: R1
2586,2589727152.00,0,,,Transmission: card,
2587,2589727192.00,0,,,Command: GO_IDLE_STATE (0),
2588,2589727216.00,0,,,,
2589,2589727256.00,0,,,,
2590,2589727296.00,0,,,,
2591,2589727336.00,0,,,,
2592,2589727400.00,0,,,,
2593,2589727416.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2594,2589727480.00,0,ADDRESS_ERROR,,,
2595,2589727520.00,0,BLOCK_LEN_ERROR,,,
2596,2589727560.00,0,ERASE_SEQ_ERROR,,,
2597,2589727600.00,0,ERASE_PARAM,,,
2598,2589727624.00,0,WP_VIOLATION,,,
2599,2589765432.00,0,CARD_IS_LOCKED,,,
2600,2589765472.00,0,LOCK_UNLOCK_FAILED,,,
2601,2589765536.00,0,COM_CRC_ERROR,,,
2602,2589765576.00,0,ILLEGAL_COMMAND,,,
2603,2589765592.00,0,CARD_ECC_FAILED,,,
2604,2589765616.00,0,CC_ERROR,,,
2605,2589765656.00,0,ERROR,,,
2606,2589765696.00,0,Reserved,,,
2607,2589765736.00,0,Reserved for DEFERRED_RESPONSE,,,
2608,2589765776.00,0,CSD_OVERWRITE,,,
2609,2589765800.00,0,WP_ERASE_SKIP,,,
2610,2589765816.00,0,CARD_ECC_DISABLED,,,
2611,2589765840.00,0,ERASE_RESET,,,
2612,2589765856.00,0,CURRENT_STATE,,,
2613,2589765920.00,0,,,,
2614,2589765960.00,0,,,,
2615,2589766000.00,0,,,,
2616,2589766040.00,0,READY_FOR_DATA,,,
2617,2589766064.00,0,RSVD,,,
2618,2589766080.00,0,FX_EVENT,,,
2619,2589766104.00,0,APP_CMD,,,
2620,2589766120.00,0,Reserved for SDIO card,,,
2621,2589766144.00,0,AKE_SEQ_ERROR,,,
2622,2589766184.00,0,Reserved for application specific commands,,,
2623,2589766224.00,0,Reserved for manufacturer test mode,,,
2624,2589766264.00,0,,,,
2625,2589766304.00,0,,,CRC: 0x0,
2626,2589766328.00,0,,,,
2627,2589766528.00,0,,,,
2628,2589766568.00,0,,,,
2629,2589766608.00,0,,,,
2630,2589766712.00,0,,,,
2631,2589766752.00,0,,,,
2632,2589766792.00,0,,,End bit,
2633,2662155528.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
2634,2662155568.00,1,,,Transmission: host,
2635,2662155608.00,1,,,Command: ERASE_WR_BLK_START (32),
2636,2662155648.00,0,,,,
2637,2662155672.00,0,,,,
2638,2662155688.00,0,,,,
2639,2662155712.00,0,,,,
2640,2662155728.00,0,,,,
2641,2662155752.00,1,,,Argument: 0x80000001,
2642,2662155768.00,0,,,,
2643,2662155792.00,0,,,,
2644,2662155808.00,0,,,,
2645,2662155832.00,0,,,,
2646,2662155848.00,0,,,,
2647,2662155872.00,0,,,,
2648,2662155888.00,0,,,,
2649,2662155912.00,0,,,,
2650,2662155928.00,0,,,,
2651,2662155952.00,0,,,,
2652,2662155992.00,0,,,,
2653,2662156032.00,0,,,,
2654,2662156072.00,0,,,,
2655,2662156096.00,0,,,,
2656,2662156112.00,0,,,,
2657,2662156136.00,0,,,,
2658,2662156152.00,0,,,,
2659,2662156176.00,0,,,,
2660,2662156192.00,0,,,,
2661,2662156216.00,0,,,,
2662,2662156256.00,0,,,,
2663,2662156272.00,0,,,,
2664,2662156296.00,0,,,,
2665,2662156336.00,0,,,,
2666,2662156376.00,0,,,,
2667,2662156416.00,0,,,,
2668,2662156456.00,0,,,,
2669,2662156496.00,0,,,,
2670,2662156576.00,0,,,,
2671,2662156600.00,0,,,,
2672,2662156640.00,1,,,,
2673,2662156680.00,1,,,CRC: 0x40,
2674,2662156720.00,0,,,,
2675,2662156760.00,0,,,,
2676,2662156800.00,0,,,,
2677,2662157024.00,0,,,,
2678,2662157064.00,0,,,,
2679,2666246808.00,0,,,,
2680,2666246848.00,0,,,End bit,
2681,2666246952.00,0,,,Start bit,Response: R1
2682,2666246968.00,0,,,Transmission: card,
2683,2666246992.00,0,,,Command: GO_IDLE_STATE (0),
2684,2666247032.00,0,,,,
2685,2666247072.00,0,,,,
2686,2666247112.00,0,,,,
2687,2666247152.00,0,,,,
2688,2666247176.00,0,,,,
2689,2666247192.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2690,2666247216.00,0,ADDRESS_ERROR,,,
2691,2666247232.00,0,BLOCK_LEN_ERROR,,,
2692,2666247272.00,0,ERASE_SEQ_ERROR,,,
2693,2666247296.00,0,ERASE_PARAM,,,
2694,2666247336.00,0,WP_VIOLATION,,,
2695,2666247376.00,0,CARD_IS_LOCKED,,,
2696,2666247416.00,0,LOCK_UNLOCK_FAILED,,,
2697,2666247456.00,0,COM_CRC_ERROR,,,
2698,2666247496.00,0,ILLEGAL_COMMAND,,,
2699,2666247520.00,0,CARD_ECC_FAILED,,,
2700,2666247536.00,0,CC_ERROR,,,
2701,2666247560.00,0,ERROR,,,
2702,2666247600.00,0,Reserved,,,
2703,2666247640.00,0,Reserved for DEFERRED_RESPONSE,,,
2704,2666247680.00,0,CSD_OVERWRITE,,,
2705,2666247904.00,0,WP_ERASE_SKIP,,,
2706,2666247944.00,0,CARD_ECC_DISABLED,,,
2707,2666247984.00,0,ERASE_RESET,,,
2708,2666248024.00,0,CURRENT_STATE,,,
2709,2666248064.00,0,,,,
2710,2666248104.00,0,,,,
2711,2666248128.00,0,,,,
2712,2666248144.00,0,READY_FOR_DATA,,,
2713,2666248168.00,0,RSVD,,,
2714,2666248184.00,0,FX_EVENT,,,
2715,2666248208.00,0,APP_CMD,,,
2716,2666248248.00,0,Reserved for SDIO card,,,
2717,2666248288.00,0,AKE_SEQ_ERROR,,,
2718,2666248328.00,0,Reserved for application specific commands,,,
2719,2666248368.00,0,Reserved for manufacturer test mode,,,
2720,2666248408.00,0,,,,
2721,2666248512.00,0,,,CRC: 0x0,
2722,2666248552.00,0,,,,
2723,2666248592.00,0,,,,
2724,2666248632.00,0,,,,
2725,2666248672.00,0,,,,
2726,2666248712.00,0,,,,
2727,2666286512.00,0,,,,
2728,2666286536.00,0,,,End bit,
2729,2739492528.00,0,,,Start bit,CMD0 (GO_IDLE_STATE): Reset all SD cards
2730,2739492544.00,1,,,Transmission: host,
2731,2739492568.00,0,,,Command: GO_IDLE_STATE (0),
2732,2739492584.00,0,,,,
2733,2739492608.00,0,,,,
2734,2739492648.00,0,,,,
2735,2739492688.00,0,,,,
2736,2739492728.00,0,,,,
2737,2739492752.00,0,,Stuff bits,Argument: 0x01a00000,
2738,2739492768.00,0,,,,
2739,2739492792.00,0,,,,
2740,2739492808.00,0,,,,
2741,2739492832.00,0,,,,
2742,2739492872.00,0,,,,
2743,2739492912.00,0,,,,
2744,2739492952.00,1,,,,
2745,2739492992.00,1,,,,
2746,2739493032.00,0,,,,
2747,2739493096.00,1,,,,
2748,2739493136.00,0,,,,
2749,2739493176.00,0,,,,
2750,2739493216.00,0,,,,
2751,2739493256.00,0,,,,
2752,2739493296.00,0,,,,
2753,2739493440.00,0,,,,
2754,2739493480.00,0,,,,
2755,2743042088.00,0,,,,
2756,2743042128.00,0,,,,
2757,2743042152.00,0,,,,
2758,2743042168.00,0,,,,
2759,2743042192.00,0,,,,
2760,2743042208.00,0,,,,
2761,2743042232.00,0,,,,
2762,2743042248.00,0,,,,
2763,2743042272.00,0,,,,
2764,2743042312.00,0,,,,
2765,2743042352.00,0,,,,
2766,2743042392.00,0,,,,
2767,2743042416.00,0,,,,
2768,2743042432.00,0,,,,
2769,2743042456.00,0,,,CRC: 0x0,
2770,2743042472.00,0,,,,
2771,2743042496.00,0,,,,
2772,2743042512.00,0,,,,
2773,2743042536.00,0,,,,
2774,2743042576.00,0,,,,
2775,2743042616.00,0,,,,
2776,2743042656.00,0,,,End bit,
2777,2758733232.00,0,,,Start bit,CMD60 (Reserved for manufacturer): CMD60
2778,2758733312.00,1,,,Transmission: host,
2779,2758733336.00,1,,,Command: Reserved for manufacturer (60),
2780,2758733352.00,1,,,,
2781,2758733376.00,1,,,,
2782,2758733392.00,1,,,,
2783,2758733416.00,0,,,,
2784,2758733432.00,0,,,,
2785,2758733456.00,0,,,Argument: 0x00000800,
2786,2758733472.00,0,,,,
2787,2758733496.00,0,,,,
2788,2758733536.00,0,,,,
2789,2758733576.00,0,,,,
2790,2758733600.00,0,,,,
2791,2758733616.00,0,,,,
2792,2758733640.00,0,,,,
2793,2758733656.00,0,,,,
2794,2758733680.00,0,,,,
2795,2758733696.00,0,,,,
2796,2758733720.00,0,,,,
2797,2758733736.00,0,,,,
2798,2758733760.00,0,,,,
2799,2758733776.00,0,,,,
2800,2758733800.00,0,,,,
2801,2758733840.00,0,,,,
2802,2758733880.00,0,,,,
2803,2758733920.00,0,,,,
2804,2758733960.00,0,,,,
2805,2758734000.00,1,,,,
2806,2758734024.00,0,,,,
2807,2758734040.00,0,,,,
2808,2758734064.00,0,,,,
2809,2758734080.00,0,,,,
2810,2758734104.00,0,,,,
2811,2758734120.00,0,,,,
2812,2758734144.00,0,,,,
2813,2758734184.00,0,,,,
2814,2758734224.00,0,,,,
2815,2758734264.00,0,,,,
2816,2758734304.00,0,,,,
2817,2758734344.00,0,,,CRC: 0x30,
2818,2758734408.00,1,,,,
2819,2758734448.00,1,,,,
2820,2758734488.00,0,,,,
2821,2758734528.00,0,,,,
2822,2758734568.00,0,,,,
2823,2758734752.00,0,,,,
2824,2762191912.00,0,,,End bit,
2825,2762191952.00,0,,,Start bit,Response: R1
2826,2762191976.00,0,,,Transmission: card,
2827,2762192016.00,0,,,Command: GO_IDLE_STATE (0),
2828,2762192056.00,0,,,,
2829,2762192072.00,0,,,,
2830,2762192096.00,0,,,,
2831,2762192136.00,0,,,,
2832,2762192176.00,0,,,,
2833,2762192216.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
2834,2762192240.00,0,ADDRESS_ERROR,,,
2835,2762192256.00,0,BLOCK_LEN_ERROR,,,
2836,2762192280.00,0,ERASE_SEQ_ERROR,,,
2837,2762192296.00,0,ERASE_PARAM,,,
2838,2762192320.00,0,WP_VIOLATION,,,
2839,2762192336.00,0,CARD_IS_LOCKED,,,
2840,2762192400.00,0,LOCK_UNLOCK_FAILED,,,
2841,2762192440.00,0,COM_CRC_ERROR,,,
2842,2762192480.00,0,ILLEGAL_COMMAND,,,
2843,2762192520.00,0,CARD_ECC_FAILED,,,
2844,2762192544.00,0,CC_ERROR,,,
2845,2762192560.00,0,ERROR,,,
2846,2762192584.00,0,Reserved,,,
2847,2762192624.00,0,Reserved for DEFERRED_RESPONSE,,,
2848,2762192664.00,0,CSD_OVERWRITE,,,
2849,2762192704.00,0,WP_ERASE_SKIP,,,
2850,2762192744.00,0,CARD_ECC_DISABLED,,,
2851,2762192784.00,0,ERASE_RESET,,,
2852,2762193008.00,0,CURRENT_STATE,,,
2853,2762193048.00,0,,,,
2854,2762193088.00,0,,,,
2855,2762193192.00,0,,,,
2856,2762193232.00,0,READY_FOR_DATA,,,
2857,2762193272.00,0,RSVD,,,
2858,2762193312.00,0,FX_EVENT,,,
2859,2762193352.00,0,APP_CMD,,,
2860,2762193392.00,0,Reserved for SDIO card,,,
2861,2762193416.00,0,AKE_SEQ_ERROR,,,
2862,2762193456.00,0,Reserved for application specific commands,,,
2863,2762193496.00,0,Reserved for manufacturer test mode,,,
2864,2762193536.00,0,,,,
2865,2762193616.00,0,,,CRC: 0x0,
2866,2762193680.00,0,,,,
2867,2762193696.00,0,,,,
2868,2762193720.00,0,,,,
2869,2762193760.00,0,,,,
2870,2762193800.00,0,,,,
2871,2762193840.00,0,,,,
2872,2762231624.00,0,,,End bit,
2873,2873162432.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
2874,2873162448.00,1,,,Transmission: host,
2875,2873162472.00,1,,,Command: ERASE_WR_BLK_START (32),
2876,2873162512.00,0,,,,
2877,2873162552.00,0,,,,
2878,2873162592.00,0,,,,
2879,2873162632.00,0,,,,
2880,2873162672.00,0,,,,
2881,2873162712.00,0,,,Argument: 0x00000000,
2882,2873162736.00,0,,,,
2883,2873162752.00,0,,,,
2884,2873162776.00,0,,,,
2885,2873162792.00,0,,,,
2886,2873162816.00,0,,,,
2887,2873162832.00,0,,,,
2888,2873162856.00,0,,,,
2889,2873162872.00,0,,,,
2890,2873162896.00,0,,,,
2891,2873162936.00,0,,,,
2892,2873162976.00,0,,,,
2893,2873163016.00,0,,,,
2894,2873163056.00,0,,,,
2895,2873163096.00,0,,,,
2896,2873163120.00,0,,,,
2897,2873163136.00,0,,,,
2898,2873163160.00,0,,,,
2899,2873163176.00,0,,,,
2900,2873163200.00,0,,,,
2901,2873163240.00,0,,,,
2902,2873163280.00,0,,,,
2903,2873163320.00,0,,,,
2904,2873163360.00,0,,,,
2905,2873163400.00,0,,,,
2906,2873163424.00,0,,,,
2907,2873163440.00,0,,,,
2908,2873595776.00,0,,,,
2909,2873595816.00,0,,,,
2910,2873595840.00,0,,,,
2911,2873595856.00,0,,,,
2912,2873595880.00,0,,,,
2913,2873595896.00,0,,,CRC: 0x0,
2914,2873595920.00,0,,,,
2915,2873595960.00,0,,,,
2916,2873596000.00,0,,,,
2917,2873596040.00,0,,,,
